Column1;acctdesc;location;following;followers;totaltweets;usercreatedts;tweetcreatedts;retweetcount;hashtags;text;target
484;Private comments & musings. RT not signal approval with the content of original Tweet. Gibraltar rep to UK (CM's Special Rep) prev Gibraltar Chronicle Editor;Gibraltar;147;2356;6836;07/05/2011 19:46;25/12/2020 6:54;0;[];Rescatados 33 migrantes de una patera en el Estrecho de Gibraltar https://t.co/I1RdcYm8Bg;0
487;The Venezuelan Newspaper preferred by the Hispanic Community;Houston, TX;874;3318;56525;31/05/2011 3:08;26/12/2020 23:55;1;[];"Venero Law es una firma de abogados que defiende tus derechos como inmigrante. Todos hablan español y la mayoría de los asistentes legales son venezolanos🇻🇪.

Ellos podrán asesorarte y luchar por tus derechos. Contáctalos al 512-461-4723 o escribe a  operations@venerolaw.com. https://t.co/z7coftjy2T";0
489;"La historia es nuestra y la hacen los pueblos'
Salvador Allende -- 
Sí se puede, claro que se puede, pero será difícil y llevará tiempo.";Con l@s de abajo;6348;15533;69298;21/01/2016 17:40;26/12/2020 23:44;3;[];"""No quise decir nada a mis padres ni a mi hermana, porque me habrían impedido irme, saben que mucha gente muere en el mar... Horas antes de montarme en la patera lloré a escondidas pensando en mi madre""

Y al llegar, un callejón sin salida...
👇
https://t.co/AY21bnOGHQ";0
506;;;240;200;153166;12/04/2012 22:36;26/12/2020 23:18;0;[];"""Horas antes de montarme en la patera lloré a escondidas pensando en mi madre"" https://t.co/CiiDylqyoX via @eldiarioes";0
513;"Autor de @pictorario 😉
...
♬ Fue por culpa de una Leica
♪ Que me estoy volviendo loco
♬ No puedo vivir sin ella
♪ Pero añoro el autofoco...";Umbrete, Sevilla, Spain;2225;2552;2742;09/06/2007 10:27;26/12/2020 23:12;0;[];"Está la España de Papá Noel, la de los Reyes Magos, la del Olentzero, la del Tió de Nadal, y la de @JRhodesPianist para unirnos a todos.

Como en tantas ocasiones, ha tenido que venir un inmigrante de fuera a recordarnos que somos mejores personas de lo que creemos ser.";0
514;"valenciá i espanyol mai catalá ni la llengua catalufa de merda.💩💩🤮🤮🤮
La sagre te hace pariente pero la lealtad te hace familia.💪👆👮💚💙👋👋👋🇪🇦🇪🇦🇪🇦";Comunidad Valenciana, España;537;405;27300;26/10/2020 1:13;26/12/2020 23:11;0;[];La Salvamar Menkalinán ha rescatado en la tarde de este sábado a 106 inmigrantes que se dirigían en una patera y un cayuco a las costas del sur de Gran Canaria, han informado a Efe fuentes de Salvamento Marítimo https://t.co/5v8Bxw18tn;0
520;Plataforma para la defensa de los usuarios de tarjetas Wizink. Unete a nosotros! Evitemos los abusos de la banca! https://t.co/P5TREusYru;;2;6;1341;13/11/2017 13:03;26/12/2020 23:03;0;[];Os felicito la Navidad con lo que me dijo un africanito que vino en patera: “Lo que más me gusta de España es ir al colegio” https://t.co/keY9xACsso https://t.co/KfF4XQtnOz;0
524;"Luchadora incansable.
No creo en el color político, me guío por los actos de las personas no por sus palabras ni la bandera que siguen.";;193;88;5713;16/03/2020 12:40;26/12/2020 23:02;0;[];Canarias pide ayuda para gestionar 2.632 menas y sólo recibe ofrecimiento para recolocar a 95 https://t.co/q0VJ8Mu1oO;0
553;Ingeniero Agrónomo, Magister en Medio Ambiente, Programador en Visual https://t.co/PSJbP4FOGR. en Base de Dato SQL. Diseño en AutoCad.;Panama;2982;680;3792;04/08/2016 4:10;26/12/2020 22:29;0;[];@edgle_andrade Mi señora es inmigrante. Pero ella se acogió a las costumbres y leyes de Panama. Hasta en un partido político pertenece. Fue profesora en la tecnológica y en la USMA. se jubiló en el IDIAP. Cuando yo estuve en Brasil estudiando me adapté sin problema.;0
564;Director of the Online MFA in Creative Writing, UT El Paso. Author of The Everything I Have Lost, CincoPuntosPress. CasaOctavia/Inventario Podcast;El Paso, TX;2520;2790;34646;04/07/2009 4:56;26/12/2020 22:06;0;[];"""Ahora, desde la duplicidad sinuosa de la crianza, me sorprendo confirmando algo que ya intuía: no hay un punto de retorno para un inmigrante, es una conciencia que nunca te abandona"" dice Daniela Suárez aquí:

Criar en una matria en movimiento - Este País https://t.co/BZ86dTDMdO";0
566;Libre, independiente, observador, analítico, comunicador, padre sobrevenido y sin cópula de mis peces, hiperactivo a mi pesar, atípico,🍊 y volador empedernido.;Barcelona, España;1249;371;14128;30/08/2017 8:44;26/12/2020 22:04;0;[];@SrIberista Si hay familias de origen marroquí que llevan varias generaciones viviendo en Melilla yo creo que son españolas. 🤷‍♂️ Mustafá Aberchán, por ejemplo, es español de nacimiento. No lo llamaría inmigrante. Además, todos sus votantes tienen si no el nacimiento la nacionalidad española.;0
574;Fanático de la música, amante la información, a buscar justicia.;;1166;816;16543;19/01/2020 3:30;26/12/2020 21:45;0;[];@_spookerfel_ @_yoly_m @CesarC_E @HunCib En eso estoy de acuerdo, hay que regular la inmigración, lamentablemente ya se puso muy peligroso esto, pero el inmigrante se merece el mismo respeto y dignidad que todos mientras no se manden cagadas.;0
579;"#RedporEspaña #EspañaSiempre #Los52DeVOX🐝🤗🇪🇸

📌NO es NO SIEMPRE, menos para los políticos mentirosos de este país, para ellos es DEPENDE.💚🖤💚🇪🇸💚🖤💚";;6955;8771;9316;18/11/2019 10:17;26/12/2020 21:34;0;[];La Salvamar Menkalinán ha rescatado en la tarde de este sábado a 106 inmigrantes que se dirigían en una patera y un cayuco a las costas del sur de Gran Canaria, han informado a Efe fuentes de Salvamento Marítimo. https://t.co/afMKbxiPYd;0
580;SI LUCHAS PODRAS PERDER PERO SI NO LUCHAS ESTAS PERDIDO.;;6508;7605;19119;28/03/2019 21:29;26/12/2020 21:33;0;[];@osikan_19 Explotados y maltratados y ahora vienen mucho a decir que le dimos todos a los Colombianos, te digo algo cuando yo vivía en el Vigía lo veía normal, uno se adoctrina por lo que dice la gente, pero ahora soy un inmigrante y me doy cuenta lo duro y malos 3fuimos con los Colombianos;0
586;Sitio oficial de la Consejería de Seguridad y Emergencias del Cabildo de Fuerteventura;Fuerteventura;83;2480;2671;31/05/2016 13:21;26/12/2020 21:25;29;[];🚨INFORMACIÓN 🚨Colaboramos esta noche con la localización de una patera al sureste de Morro Jable, Pájara, 🚤 en zona hasta la llegada y rescate por la Guardamar Polimnia, @salvamentogob Tensión, gritos y llantos con final feliz, gran trabajo. https://t.co/4NSrZsiEYD;0
591;"21.
Géminis.
https://t.co/pqOGIQEepQ";;220;925;41071;03/11/2013 14:13;26/12/2020 21:16;0;[];O sea, si, es trabajar de noche, es jodido y más por su edad, pero el hecho de que la empresa lo tomara en cuenta, y le diera esa oportunidad siendo el un inmigrante, coño, eso es compromiso, o quizás no se, como aquí nunca he visto tal cosa, me parece algo magnífico.;0
593;Host•Mc JA.•Andalucia•Spain🇳🇬🇪🇸 Vocalist of The Nomadubs Bass Club Radio 📻 (Grx) Free Soul 🕉 ONE LOVE Reggae•Break•DNB•Jungle Paper🍁 Al🌳ha;Jaén, España;697;1225;13455;17/04/2012 9:22;26/12/2020 21:15;0;[];"Día 2 de confinamiento y la desesperación es notable, no me quiero imaginar la desesperación que tienen los que se suben en una patera con este frío sabiendo que se juegan su vida.

Todos nuestros problemas son una milésima parte de los problemas que hay en el mundo.";0
604;Deja de perder tiempo buscando qué #película ver en casa. ¡Conoce las recomendaciones de Filmelier!;Mexico;239;397;3316;03/10/2017 17:57;26/12/2020 21:00;0;[];"No te pierdas esta poderosa película sobre una joven inmigrante que se debate entre su familia y seguir su sueño de cantar.

Entra al enlace y disfruta de este estreno, ya disponible en varias plataformas para ver en casa. https://t.co/ITQ2lz3s3s https://t.co/qCZAWyKH7C";0
605;Fundador y director de 'Estado de Alarma', el canal de Youtube que más inquieta al Gobierno socialcomunista de España. Email: javiergarcianegre@gmail.com;Madrid, España;5136;134723;14749;03/03/2011 1:37;26/12/2020 20:59;239;[];Llegada patera al Muelle de Puerto del Rosario, 42 personas, 31 varones, 9 mujeres y dos menores, en buen estado de salud.;0
634;;;441;95;9710;01/12/2010 22:50;26/12/2020 20:38;0;[];"Os felicito la Navidad con lo que me dijo un africanito que vino en patera: ""Lo que más me gusta de España es ir al colegio"" https://t.co/zILtrrzUii";0
642;El más terrible de todos los sentimientos es el sentimiento de tener la esperanza muerta. Lorca;;1458;1468;21475;06/08/2014 5:02;26/12/2020 20:28;0;[];Sucesos.- Trasladan al puerto de Algeciras a siete personas rescatadas de una patera en el Estrecho https://t.co/jrc093p8Dn vía @epandalucia;0
646;"""Ramón y Cajal"" Researcher @UMIB_ (@CSICasturias + @uniovi_info) & Zoology Unit @uniovi_info, Spain. 
#amphibians #evolution #radioecology #Chernobyl #SciComm";Asturias, Spain;810;3461;12035;21/10/2012 10:26;26/12/2020 20:21;0;[];"Historia con buen final, para todos.👩🏻‍🔬🧪💉

Emigrante húngara en USA, que acaba yendo a trabajar en Alemania en una empresa fundada por un inmigrante turco. Los emigrantes...

https://t.co/n3RoNHpxjU";0
647;;;69;10;200;10/11/2011 22:46;26/12/2020 20:20;0;[];@CebulonMedio @rtve @radio5_rne En España hay 48 millones de personas. Vas a cualquier centro comercial estos días y está todo petado, sin guardar distancias, sin llevar mascarillas, gente en terrazas y en bares, pero claro, la culpa del COVID y de todo la tienen los cuatro pobrecitos que llegan en patera...;0
649;"Ante todo...  Bachelovers ❤️
Ahora con @NoNeutrales";Santiago de Chile;1516;1546;86007;08/08/2011 0:53;26/12/2020 20:19;0;[];"@monlaferte Holi, espero que hayas pasado una bonita navidad. Sobre todo, no solita, no debe ser fácil ser inmigrante y con la familia lejos, aunque seas famosa!!!
Cuando vuelves a cantarnos a Chilito??";0
666;;Florida, USA;285;250;12750;17/09/2009 18:23;26/12/2020 20:00;0;[];Uno piensa que está curado de ser inmigrante hasta que llega una persona preguntándote todo acerca de tu país de origen y te dice cosas hermosas 🥺;0
674;Regulatory Science at @ICGEB | Member of @globalyacademy | Creo cultura científica con @fundacionpersea | PhD | 🇻🇪🇮🇹;Trieste, Friuli-Venecia Julia;1808;4974;45063;19/11/2009 11:23;26/12/2020 19:31;7;[];"BRUTAL historia de la inmigrante que se las vio bien bien fea porque nadie creía en sus ideas locas de usar mRNA como vacunas. 
https://t.co/bWSymQE9Vp";0
687;Perfil oficial. Información del área de Seguridad y Emergencias del Gobierno de Canarias. Esta cuenta no gestiona incidentes. Ante una emergencia llama al 1-1-2;;262;178389;31577;23/03/2011 9:17;26/12/2020 19:09;23;[{'text': 'FUERTEVENTURA', 'indices': [57, 71]}];Nueva llegada de patera al Muelle de Puerto del Rosario, #FUERTEVENTURA tras ser interceptada por @salvamentogob . El dispositivo sanitario asiste a 42 personas (31 varones, 9 mujeres y dos menores) en buen estado de salud. No se realizan traslados a centros sanitarios.;0
723;Get into your head that you have the capacity for great evil and stop assuming that is something that only manifests itself in people that you disagree with.;Stockholm, Sverige;198;149;2566;09/03/2016 18:19;26/12/2020 18:14;0;[];@Pedrorodrigzriv @Pitingo Yo vote a VOX en las ultimas elecciones y no se me ocurre menos preciar a nadie x su color de piel. Principalmente porque yo soy inmigrante en otro pais.;0
729;Auto&Estilo F1 Editor, first F1GP as media in 1995, Sport Journalist, Certified Legal Translator, SSI Diver. I love reading and travelling around the World;Argentina;586;240;1682;11/02/2009 12:43;26/12/2020 18:07;0;[];@Carmona7Jose La verdad que dudo que en 1975 fuera tan así.Tenía 5 años y andaba sola en bici x el barrio e iba al colegio. Mi abuelo inmigrante, se asentó ahí. Fue el socio fundador de la instit Nas Dom y mi papá es el pte hoy a sus 83 años. Mis papás y otros vecinos lograron que hubiera 👇;0
730;I’m a truth seeker and finder. Never Quit;United States;81;81;7170;23/06/2018 1:16;26/12/2020 18:07;0;[];@HRAngel21 @Santana17Sep Lo peor que le pudo pasar a la comunidad inmigrante en 🇺🇸 fue Trump. Lo bueno es que ya va para afuera el 20 de Enero a la 12 del día.;0
770;Periódico leonés líder de información en internet. Grupo Vocento. Inmediatez, pluralidad, profesionalidad e independencia nuestras señas de identidad.;León, España;2889;49086;329394;06/05/2009 22:17;26/12/2020 17:10;0;[];NACIONAL Estas personas navegaban en una patera y un cayuco y han sido desembarcados en el puerto de Arguineguín, al sur de la isla https://t.co/BTHbo3lFry;0
771;Toda la actualidad del mundo de la literatura. Críticas literarias, novela negra, entrevistas y el día a día de libros y novedades FBook:Todoliteratura;Griñón;1585;29662;43746;13/05/2011 17:07;26/12/2020 17:06;3;[];"""Un canto patriótico-migratorio"", por Carlos Javier Jarquín, sobre  Fabio Mendoza Obando y su poemario ""Huellas perpetuas de inmigrante"" @Todoliteraturas @Joliaga 
https://t.co/DJidQa9vy6 https://t.co/BmSUl1zl30";0
772;We know that legal action can sometimes be overwhelming. We are dedicated to providing you help in language that you can understand. If you don't feel like you;Houston, TX;4;24;377;13/09/2019 19:40;26/12/2020 17:05;0;[{'text': 'matrimonio', 'indices': [19, 30]}, {'text': 'visa', 'indices': [76, 81]}, {'text': 'Abogado', 'indices': [156, 164]}, {'text': 'Houston', 'indices': [183, 191]}];¿Se puede contraer #matrimonio con un ciudadano estadounidense teniendo una #visa de no inmigrante y obtener ajuste de estatus? 👉 https://t.co/2DQgsDOEj8 | #Abogado de Inmigración en #Houston | 📞(281) 747-8244 - 📍 701 Bering Dr, Houston TX 77057 https://t.co/W58Tn5ZoMU;0
778;"Cooperativa de medios que hace:
🗞 Revista La Taba.
💻 El sitio La Comuna 7 Noticias.
🔊 Ofrecemos servicios de #comunicación #gráfica, #audiovisual y #digital.";Ciudad Autónoma de Buenos Aire;133;158;653;27/04/2017 20:22;26/12/2020 17:00;0;[{'text': 'ParqueChacabuco', 'indices': [206, 222]}, {'text': 'Inmigrantes', 'indices': [223, 235]}, {'text': 'Italianos', 'indices': [236, 246]}];"🇮🇹 A través de una presentación virtual vía Zoom, los vecinos y vecinas pudieron recorrer el contenido del Museo del Inmigrante Italiano. Una noche para conocer la vida cotidiana de la comunidad italiana.

#ParqueChacabuco #Inmigrantes #Italianos

https://t.co/uqYw8B7O2P";0
787;"Intento ser gente. 
Me gustan los memes.
Canto feo pero con sentimiento.";Distrito Capital, Venezuela;3126;7507;55646;14/07/2011 22:16;26/12/2020 16:43;2;[];"@patmartinezc Pues a mí me enseñó mi papá, no el colegio ni mi mamá, solo mi papá; supongo que al ser inmigrante lo tiene presente. 

La crisis de lleva todo, pero también nos empuja obligatoriamente a ser mejor.";0
796;La agencia de noticias privada líder en España | Síguenos también en Facebook: http://t.co/IoWnFvUc2e e Instagram: https://t.co/S820ydY4AN;;1239;1370631;423299;09/03/2010 10:05;26/12/2020 16:29;8;[];"Una patera con 42 migrantes a bordo ha sido interceptada este sábado en aguas próximas a la isla de Fuerteventura
https://t.co/VXasHMKBTe.";0
797;;;43;28;878;05/12/2019 18:43;26/12/2020 16:28;0;[];"@sapogrado No hay nada de malo en ser inmigrante. De hecho, és un mérito.
Merece absoluto respeto sean de Londres, de Nairobi, de Murcia o de Bastia. Y si quieren, serán tan catalanes como yo.";0
798;;Canary Islands;0;985;33652;24/10/2009 19:17;26/12/2020 16:28;0;[];INMIGRACIÓN | Llega a Los Crisitanos una patera con 60 ocupantes, 9 de ellos menos, a bordo - https://t.co/gDOWZMhO5K;0
810;;Chile;65;238;20150;08/11/2016 4:40;26/12/2020 16:15;0;[];@mrbasstian @devcoquimbo La principal fuente es la Nueva Ley de Migración próxima a aprobarse, básicamente establece que no se puede negar la entrada a ningún inmigrante, porque ningún inmigrante es ilegal (en fin criterios de organismos internacionales)...;0
812;"la blanquita de rulos  

https://t.co/zf802XQZ17";Valencia, Venezuela;2388;3702;76451;28/10/2009 18:51;26/12/2020 16:14;0;[];Veinteañera inmigrante que se la pasa trabajando, buscando hacer vainas para crecer en su carrera profesional, mantengo a mi hermana y a mi misma por lo que siempre estoy estresada y con vino en la nevera https://t.co/DHA96XviDC;0
816;"Estudio Matemáticas en la @UMU y estuve un año en otro sitio. 

Yo soy yo, así que aquí dejaré mis circunstancias.";Cartagena;168;93;332;20/08/2017 13:49;26/12/2020 16:07;0;[{'text': 'loableQuienLoHable', 'indices': [218, 237]}];"Un ""emigrante"" es un ""migrante"", pero no siempre al revés. En ambos casos el foco se pone en la persona que abandona el hogar, al contrario que ""inmigrante"" que se centra en la persona que ya ha llegado a su destino.

#loableQuienLoHable";0
821;Difusión del Derecho Social del Menor IB - Pro Infancia, Adolescencia y Familia. Convención sobre los Derechos del Niño, DDHH y Política Social (Cta. Personal);Illes Balears - España;1756;1950;11482;31/03/2011 11:22;26/12/2020 16:02;0;[];"Polémicas pruebas médicas a los menores migrantes no acompañados

A lo largo de 2020 se han realizado hasta 1500 expedientes de MENAs, multiplicando por tres los realizados en 2019 @ComissioMena 

https://t.co/K5J7Fx451Z https://t.co/6PExmVBxe4";0
